random,nondecreasing,80,6,0.19696716696489602,0.19992683397140354,dp
random,nondecreasing,80,8,0.11849725001957268,0.11919858399778605,dp
random,nondecreasing,80,10,0.06925499998033047,0.07233929203357548,dp
random,nondecreasing,80,20,0.04374866699799895,0.04641958302818239,dp
random,nondecreasing,90,4,0.15352733398322016,0.1523329169722274,dp_decomp
random,nondecreasing,90,6,0.12690920801833272,0.1272214170312509,dp
random,nondecreasing,90,8,0.11594449996482581,0.1154998749261722,dp_decomp
random,nondecreasing,90,10,0.07393258402589709,0.0747680839849636,dp
random,nondecreasing,90,20,0.05695504101458937,0.05644724995363504,dp_decomp
random,nondecreasing,100,4,0.15069270797539502,0.14996991690713912,dp_decomp
random,nondecreasing,100,6,0.2729062910657376,0.2827917078975588,dp
random,nondecreasing,100,8,0.2455983329564333,0.2398472080240026,dp_decomp
random,nondecreasing,100,10,0.18661108298692852,0.18027216708287597,dp_decomp
random,nondecreasing,100,20,0.09529954101890326,0.10320458398200572,dp
random,nonincreasing,50,4,0.005795000004582107,0.005822042003273964,dp
random,nonincreasing,50,6,0.002606000052765012,0.003076499910093844,dp
random,nonincreasing,50,8,0.005376915913075209,0.005772250005975366,dp
random,nonincreasing,50,10,0.002935917000286281,0.0034008329967036843,dp
random,nonincreasing,50,20,0.00384945806581527,0.004426042083650827,dp
random,nonincreasing,60,4,0.003161500091664493,0.0036897080717608333,dp
random,nonincreasing,60,6,0.004670249996706843,0.006074624950997531,dp
random,nonincreasing,60,8,0.019964292063377798,0.005895582959055901,dp_decomp
random,nonincreasing,60,10,0.0045172920217737556,0.004883415997028351,dp
random,nonincreasing,60,20,0.008679333957843482,0.009269417030736804,dp
random,nonincreasing,70,4,0.01759850000962615,0.017987834056839347,dp
random,nonincreasing,70,6,0.03224400000181049,0.0325735000660643,dp
random,nonincreasing,70,8,0.019896000041626394,0.020668125012889504,dp
random,nonincreasing,70,10,0.016558833071030676,0.01696158293634653,dp
random,nonincreasing,70,20,0.011263833031989634,0.0122452910291031,dp
random,nonincreasing,80,4,0.02248050004709512,0.022793541895225644,dp
random,nonincreasing,80,6,0.07842233404517174,0.0680708329891786,dp_decomp
random,nonincreasing,80,8,0.01710800000000745,0.017512083984911442,dp
random,nonincreasing,80,10,0.024775541969574988,0.025436584022827446,dp
random,nonincreasing,80,20,0.020684040966443717,0.022143500042147934,dp
random,nonincreasing,90,4,0.04634162504225969,0.04864783305674791,dp
random,nonincreasing,90,6,0.033223125035874546,0.03129062498919666,dp_decomp
random,nonincreasing,90,8,0.06169154203962535,0.06068354193121195,dp_decomp
random,nonincreasing,90,10,0.02306308294646442,0.024222916923463345,dp
random,nonincreasing,90,20,0.01791566703468561,0.01892995892558247,dp
random,nonincreasing,100,4,0.037139708059839904,0.03865383402444422,dp
random,nonincreasing,100,6,0.0661269590491429,0.06698054191656411,dp
random,nonincreasing,100,8,0.018360499991104007,0.019247749936766922,dp
random,nonincreasing,100,10,0.030076291994191706,0.02924325002823025,dp_decomp
random,nonincreasing,100,20,0.05517562502063811,0.05510008300188929,dp_decomp
balanced,random,50,4,0.00570083293132484,0.0059584579430520535,dp
balanced,random,50,6,0.004601499997079372,0.004943624953739345,dp
balanced,random,50,8,0.002176000038161874,0.002653875038959086,dp
balanced,random,50,10,0.0023187079932540655,0.0027994170086458325,dp
balanced,random,50,20,0.0016879590693861246,0.002344542066566646,dp
balanced,random,60,4,0.0096764579648152,0.009942707954905927,dp
balanced,random,60,6,0.0059744169702753425,0.006475209025666118,dp
balanced,random,60,8,0.006528166006319225,0.007023040903732181,dp
balanced,random,60,10,0.005934417014941573,0.00642087496817112,dp
balanced,random,60,20,0.0031246659345924854,0.003803666098974645,dp
balanced,random,70,4,0.01652183395344764,0.016651000012643635,dp
balanced,random,70,6,0.010870833997614682,0.011808917042799294,dp
balanced,random,70,8,0.012624875060282648,0.013076792005449533,dp
balanced,random,70,10,0.01453283301088959,0.014978082966990769,dp
balanced,random,70,20,0.006680999998934567,0.007362250005826354,dp
balanced,random,80,4,0.0272894169902429,0.02815437503159046,dp
balanced,random,80,6,0.02168045798316598,0.021922625019215047,dp
balanced,random,80,8,0.016386957955546677,0.016958374995738268,dp
balanced,random,80,10,0.011993958032689989,0.012569458922371268,dp
balanced,random,80,20,0.010452582966536283,0.011520040920004249,dp
balanced,random,90,4,0.06375329196453094,0.06643020804040134,dp
balanced,random,90,6,0.02769612497650087,0.028807290946133435,dp
balanced,random,90,8,0.031237332965247333,0.03269237501081079,dp
balanced,random,90,10,0.0248156669549644,0.025366834015585482,dp
balanced,random,90,20,0.012202959042042494,0.013164917007088661,dp
